"ID","year","gender","agegroup","region","population","d_log_CVD_mort_100k","log_CVD_mort_100k","d_CVD_mort_100k","CVD_mort_100k","CVD_deaths","d_log_CVD_costs_100k","log_CVD_costs_100k","d_CVD_costs_100k","CVD_costs_100k","CVD_costs_100k_sq","d_CVD_costs_100k_sq","CVD_costs_sum","d_lag_log_CVD_costs_100k","lag_log_CVD_costs_100k","d_lag_CVD_costs_100k","lag_CVD_costs_100k","lag_CVD_costs_100k_sq","d_lag_CVD_costs_100k_sq","d_log_cancer_mort_100k","log_cancer_mort_100k","d_cancer_mort_100k","cancer_mort_100k","d_log_cancer_costs_100k","log_cancer_costs_100k","d_cancer_costs_100k","cancer_costs_100k","cancer_costs_sum","cancer_deaths","d_lag_log_cancer_costs_100k","lag_log_cancer_costs_100k","d_lag_cancer_costs_100k","lag_cancer_costs_100k"
"295","1","Male","75-79","BY",186452,NA,7.61184239958042,NA,2022,3770,NA,18.0702968951269,NA,70441764.7930835,4962042227164097,NA,131340079.292,NA,18.0274156875462,NA,67484985.0602151,4554223208577455,NA,NA,7.28906429721254,NA,1464.2,NA,17.0709596782279,NA,25931258.1726128,48349349.488,2730,NA,17.1188808729927,NA,27204171.2147628
"295","2","Male","75-79","BY",203983,-0.175696665652818,7.4361457339276,-325.8,1696.2,3460,0.100084665625459,18.1703815607523,7415016.58820809,77856781.3812916,6061678407054232,1099636179890135,158814598.365,0.158172559587424,18.1855882471336,11564787.711979,79049772.7721941,6248866575335518,1694643366758063,-0.0638739876292762,7.22519030958327,-90.6000000000001,1373.6,0.182172514307883,17.2531321925358,5181614.14910029,31112872.3217131,63464970.348,2802,0.113795073203615,17.2326759461963,3278714.079759,30482885.2945218
"295","3","Male","75-79","BY",254343,-0.16090416479508,7.27524156913252,-252.1,1444.1,3673,0.0701115023900485,18.2404930631424,5654564.81184131,83511346.1931329,6974144942989292,912466535935060,212405263.248,-0.0076464420635638,18.17794180507,-602144.442494199,78447628.3296999,6154030390554733,-94836184780785,-0.095332020462167,7.1298582891211,-124.9,1248.7,0.0806748573613412,17.3338070498971,2614053.08806819,33726925.4097813,85782073.895,3176,0.0325617221787091,17.265237668375,1008912.05789844,31491797.3524202
"295","4","Male","75-79","BY",284815,-0.0702747674824717,7.20496680165005,-98,1346.1,3834,0.00271045849290985,18.2432035216353,226661.07649827,83738007.2696312,7012053861488801,37908918499509,238498405.405,0.0834586073701118,18.2614004124401,6828098.74264382,85275727.0723437,7271949627716853,1117919237162120,-0.00804056756094518,7.12181772156015,-10,1238.7,0.0962477718866595,17.4300548217838,3407493.16086985,37134418.5706511,105764394.252,3528,0.102254305948129,17.3674919743232,3390568.19584715,34882365.5482674
"296","1","Male","80-84","BY",115610,NA,8.23379526223684,NA,3766.1,4354,NA,18.1355239610601,NA,75189636.0591644,5653481370709601,NA,86926738.248,NA,18.0730893387217,NA,70638744.3471382,4989832202940344,NA,NA,7.60598949859064,NA,2010.2,NA,17.0345681910946,NA,25004545.6197561,28907755.191,2324,NA,17.0508497418392,NA,25414990.672088
"296","2","Male","80-84","BY",130570,-0.0759090469476842,8.15788621528916,-275.3,3490.8,4558,0.157460929375951,18.292984890436,12822466.3563981,88012102.4155625,7746130171607470,2092648800897869,114917402.124,0.189966158937857,18.2630554976596,14778238.183327,85416982.5304652,7296060904609792,2306228701669448,-0.0619749012556055,7.54401459733503,-120.8,1889.4,0.196351710678925,17.2309199017735,5424857.34646894,30429402.966225,39731671.453,2467,0.138678970090115,17.1895287119293,3780613.44380336,29195604.1158914
"296","3","Male","80-84","BY",137133,-0.112907094344802,8.04497912094435,-372.7,3118.1,4276,0.111573297053749,18.4045581874898,10388569.2127107,98400671.6282733,9682692176895266,1936562005287796,134939793.024,0.108344781938687,18.3714002795983,9774428.89742354,95191411.4278887,9061404809633580,1765343905023788,-0.0559449460672949,7.48806965126774,-102.8,1786.6,0.0592487280930101,17.2901686298665,1857383.92314516,32286786.8893702,44275839.465,2450,0.0245138496014725,17.2140425615308,724541.010230582,29920145.126122
"296","4","Male","80-84","BY",164906,-0.115492597630065,7.92948652331429,-340.1,2778,4581,0.0233663762390499,18.4279245637288,2326340.34218261,100727011.970456,10145930940496364,463238763601098,166104886.36,0.0822651932268776,18.4536654728252,8162064.16011649,103353475.588005,10681940916120386,1620536106486806,-0.0516291842188448,7.43644046704889,-89.8999999999999,1696.7,0.066884015128597,17.3570526449951,2233324.29336424,34520111.1827344,56925734.547,2798,0.126681524363949,17.3407240858947,4040879.34323919,33961024.4693611
"297","1","Male","85-89","BY",52947,NA,8.86539635091315,NA,7082.6,3750,NA,18.0791883629202,NA,71070888.2467373,5051071156180222,NA,37629903.2,NA,18.0647283149955,NA,70050594.3241054,4907085765160389,NA,NA,7.81444002071106,NA,2476.1,NA,16.8592038988003,NA,20982596.1810867,11109655.2,1311,NA,16.8468747829164,NA,20725487.5391996
"297","2","Male","85-89","BY",57444,-0.0410273309741704,8.82436901993898,-284.700000000001,6797.9,3905,0.212067131033894,18.2912554939541,16789137.8865403,87860026.1332776,7719384192140227,2668313035960005,50470313.412,0.158049244262248,18.2227775592577,11994333.8099472,82044928.1340526,6731370232521861,1824284467361472,0.0833396065222907,7.89777962723335,215.2,2691.3,0.237770819528556,17.0969747183288,5632116.21185246,26614712.3929392,15288555.387,1546,0.146122284618464,16.9929970675349,3260900.62364798,23986388.1628476
"297","3","Male","85-89","BY",70213,-0.0549085210421207,8.76946049889686,-363.2,6434.7,4518,0.111438756673895,18.402694250628,10357403.6845624,98217429.81784,9646663520022324,1927279327882097,68961403.998,0.144297812762751,18.3670753720205,12735678.2245238,94780606.3585765,8983363341699428,2251993109177567,-0.0541663108845265,7.84361331634882,-141.9,2549.4,0.0664753746347024,17.1634500929635,1829352.82860097,28444065.2215402,19971431.514,1790,0.11376749431528,17.1067645618501,2890157.66275539,26876545.825603
"297","4","Male","85-89","BY",78370,-0.0748912930796806,8.69456920581718,-464.3,5970.4,4679,0.0425692265257069,18.4452634771537,4271308.16353042,102488737.98137,10503941413014000,857277892991676,80320423.956,0.0979352772906878,18.4650106493111,9752109.34542987,104532715.704006,10927088652454614,1943725310755186,-0.0492433146025304,7.79437000174629,-122.5,2426.9,0.0102841823651154,17.1737342753286,294033.308509585,28738098.5300498,22522047.818,1902,0.0540291437720342,17.1607937056222,1492061.2086052,28368607.0342082
"298","1","Female","<1","BY",52299,NA,NA,NA,0,0,NA,13.2748254380789,NA,582349.136694774,339130517009.149,NA,304562.775,NA,13.2910241189468,NA,591859.242144177,350297362511.48,NA,NA,0.641853886172395,NA,1.9,NA,13.2019165804364,NA,541401.583204268,283147.614,1,NA,13.6491886645392,NA,846773.619454713
"298","2","Female","<1","BY",50894,NA,1.3609765531356,3.9,3.9,2,0.501142479648964,13.7759679177279,378879.829391601,961228.966086376,923961125243.482,584830608234.333,489207.87,0.559690978874151,13.850715097821,443972.313827135,1035831.55597131,1072947012345.95,722649649834.471,0.0512932943875506,0.693147180559945,0.1,2,0.975832095528938,14.1777486759653,895139.384296813,1436540.96750108,731113.16,1,-0.44702942578496,13.2021592387543,-305240.644711963,541532.97474275
"298","3","Female","<1","BY",54749,-0.773189888233482,0.587786664902119,-2.1,1.8,1,0.284765628385671,14.0607335461135,316677.273296992,1277906.23938337,1633044356654.94,709083231411.458,699640.887,0.0117290938047443,13.8624441916257,12220.8953964112,1048052.45136772,1098413940817.9,25466928471.9446,-0.105360515657826,0.587786664902119,-0.2,1.8,-0.830920344842935,13.3468283311224,-810714.545100672,625826.422400409,342633.708,1,0.565776839771965,13.7679360785262,412006.4766626,953539.451405351
"298","4","Female","<1","BY",61563,0.575364144903562,1.16315080980568,1.4,3.2,2,-0.119480692470018,13.9412528536435,-143916.342854609,1133989.89652876,1285933085429.31,-347111271225.635,698118.2,-0.241186246506633,13.6212579451191,-224602.587387875,823449.863979849,678069678488.432,-420344262329.464,-0.117783035656383,0.470003629245736,-0.2,1.6,0.539631917463307,13.8864602485857,447700.793622202,1073527.21602261,660895.56,1,-0.0703344079660688,13.6976016705602,-64762.4236975422,888777.027707808
"299","1","Female","1-14","BY",824561,NA,-0.356674943938732,NA,0.7,6,NA,12.0747696335793,NA,175390.401437856,30761792916.5323,NA,1446200.848,NA,11.9315705676239,NA,151990.085028307,23100985946.912,NA,NA,0.741937344729377,NA,2.1,NA,13.6356013888481,NA,835346.083188509,6887938.017,17,NA,13.2492604942144,NA,567650.104232853
"299","2","Female","1-14","BY",788991,-0.559615787935423,-0.916290731874155,-0.3,0.4,3,0.396816266442235,12.4715859000216,85429.6264205099,260820.027858366,68027086932.0388,37265294015.5065,2057846.546,0.673564367388089,12.605134935012,146095.205693203,298085.29072151,88854840544.5271,65753854597.6151,0.0909717782057266,0.832909122935104,0.2,2.3,-0.0526758472019786,13.5829255416461,-42863.7106392655,792482.372549243,6252614.596,18,0.243801069128411,13.4930615633428,156722.773544632,724372.877777485
"299","3","Female","1-14","BY",768116,NA,NA,-0.4,0,0,0.388269732495523,12.8598556325171,123740.175938977,384560.203797343,147886550344.654,79859463412.6153,2953868.455,0.0170977740424849,12.6222327090545,5140.41454348672,303225.705264997,91945828333.4546,3090987788.92754,-0.245122458032985,0.587786664902119,-0.5,1.8,-0.0916309314269466,13.4912946102192,-69388.2975657772,723094.074983466,5554201.285,14,0.0631361506165611,13.5561977139593,47208.7228263293,771581.600603815
"299","4","Female","1-14","BY",788235,NA,-2.30258509299405,0.1,0.1,1,-0.416800441339593,12.4430551911775,-131076.404676523,253483.799120821,64254036416.7245,-83632513927.9296,1998048.024,0.0299671949963187,12.6521999040508,9224.34744331625,312450.052708313,97625035437.4275,5679207103.97289,0.245122458032985,0.832909122935104,0.5,2.3,0.174095090729516,13.6653897009487,137509.885129952,860603.960113418,6783581.625,18,0.138707155147072,13.6949048691064,114801.800941529,886383.401545344
"300","1","Female","15-19","BY",350575,NA,0.336472236621213,NA,1.4,5,NA,13.1246694651088,NA,501154.374384939,251155706965.16,NA,1756921.948,NA,13.0383347492867,NA,459702.467442871,211326358573.064,NA,NA,1.1314021114911,NA,3.1,NA,13.3842766269,NA,649706.90636811,2277709.987,11,NA,13.3317048886854,NA,616432.982139359
"300","2","Female","15-19","BY",329787,0.251314428280906,0.587786664902119,0.4,1.8,6,-0.0403105711210312,13.0843588939878,-19800.0620560722,481354.312328867,231701973997.596,-19453732967.5634,1587443.946,0.0751018181055159,13.1134365673922,35853.9903874588,495556.457830329,245576202897.343,34249844324.2795,-0.255933374137201,0.8754687373539,-0.7,2.4,-0.264156909357983,13.120119717542,-150827.478737548,498879.427630562,1645239.498,8,0.0956571707465326,13.4273620594319,61878.6253671788,678311.607506538
"300","3","Female","15-19","BY",323171,-0.182321556793955,0.405465108108164,-0.3,1.5,5,0.417939197868501,13.5022980918563,249740.25092093,731094.563249797,534499260413.411,302797286415.814,2362685.611,0.0369952017666613,13.1504317691589,18676.552475588,514233.010305917,264435588888.286,18859385990.9427,-0.0870113769896296,0.78845736036427,-0.2,2.2,0.196488222591567,13.3166079401336,108317.193353376,607196.620983937,1962283.392,7,0.0270668373765446,13.4544288968085,18610.4771735974,696922.084680135
"300","4","Female","15-19","BY",315508,-1.6094379124341,-1.20397280432594,-1.2,0.3,1,-0.181700444355437,13.3205976475008,-121470.566393932,609623.996855864,371641417542.519,-162857842870.892,1923412.48,0.265176136593075,13.415607905752,156152.293079519,670385.303385437,449416454995.184,184980866106.898,-0.318453731118535,0.470003629245736,-0.6,1.6,0.3252213490466,13.6418292891802,233368.148213674,840564.769197612,2652049.092,5,0.0920956123825807,13.546524509191,67231.8317782725,764153.916458408
"301","1","Female","20-24","BY",364929,NA,0.916290731874155,NA,2.5,9,NA,13.3471260437927,NA,626012.766592954,391891983937.364,NA,2284502.129,NA,13.1494123136067,NA,513709.039736193,263896977506.682,NA,NA,1.19392246847243,NA,3.3,NA,13.1905025323927,NA,535257.132757331,1953308.502,12,NA,13.0601237707959,NA,469828.855809037
"301","2","Female","20-24","BY",370732,-0.82098055206983,0.0953101798043249,-1.4,1.1,4,0.0219283457204593,13.3690543895132,13879.0404266723,639891.807019626,409461524690.842,17569540753.4783,2372283.694,0.0899126657640128,13.2393249793707,48329.0935356118,562038.133271805,315886863251.655,51989885744.9735,-0.0307716586667537,1.16315080980568,-0.0999999999999996,3.2,0.190919748814549,13.3814222812073,112597.929659725,647855.062417056,2401806.03,12,0.64098037907517,13.7011041498711,422066.55289492,891895.408703958
"301","3","Female","20-24","BY",373563,0.167054084663166,0.262364264467491,0.2,1.3,5,0.126591954911104,13.4956463444243,86355.8379559203,726247.644975546,527435641832.527,117974117141.685,2712992.49,0.0110107827971913,13.2503357621679,6222.67520348215,568260.808475287,322920346448.987,7033483197.33179,-0.0984400728132526,1.06471073699243,-0.3,2.9,0.195315922470222,13.5767382036775,139739.091982604,787594.154399659,2942160.351,11,-0.360589669601852,13.3405144802692,-270007.91301132,621887.495692637
"301","4","Female","20-24","BY",365591,0.653926467406664,0.916290731874155,1.2,2.5,9,0.0775829794203844,13.5732293238447,58587.7790365327,784835.424012079,615966642784.22,88531000951.6927,2869287.675,0.163691569042872,13.4140273312108,101065.737909452,669326.546384739,447998025695.322,125077679246.335,-0.422856850820034,0.641853886172395,-1,1.9,-0.0693918779150078,13.5073463257625,-52799.5232407962,734794.631158863,2686343.04,7,-0.127253050307189,13.213261429962,-74308.8201544981,547578.675538139
"302","1","Female","25-29","BY",385455,NA,0.470003629245736,NA,1.6,6,NA,13.4574916417915,NA,699059.851344515,488684675761.815,NA,2694561.15,NA,13.4036097818858,NA,662389.997724616,438760509085.616,NA,NA,1.90210752639692,NA,6.7,NA,13.602201824418,NA,807906.670817605,3114116.658,26,NA,13.5417147662602,NA,760487.357232714
"302","2","Female","25-29","BY",377358,0.693147180559945,1.16315080980568,1.6,3.2,12,0.247365221386074,13.7048568631776,196188.873208827,895248.724553342,801470278814.385,312785603052.57,3378292.682,0.156748819860757,13.5603586017465,112408.755802584,774798.7535272,600313108467.303,161552599381.687,0.0294138852062933,1.93152141160321,0.2,6.9,0.0714698072540223,13.673671631672,59854.347896719,867761.018714324,3274565.625,26,0.0247282433722997,13.5664430096325,19039.9586037956,779527.31583651
"302","3","Female","25-29","BY",395062,-0.757685701697516,0.405465108108164,-1.7,1.5,6,-0.0774269567971881,13.6274299063804,-66700.8437143848,828547.880838957,686491590842.727,-114978687971.659,3273277.829,-0.0246372358175702,13.5357213659289,-18855.6700445109,755943.083482689,571449945465.316,-28863163001.9869,-0.472906388903697,1.45861502269952,-2.6,4.3,-0.0179825935437385,13.6556890381283,-15465.1254115009,852295.893302823,3367097.202,17,0.0970538907602485,13.6634969003928,79449.2332908552,858976.549127365
"302","4","Female","25-29","BY",417431,0.725937003382936,1.1314021114911,1.6,3.1,13,-0.0134487095658589,13.6139811968145,-11068.3057714609,817479.575067496,668272855652.534,-18218735190.1925,3412413.165,0.0286133424165005,13.5643347083454,21942.4851675144,777885.568650204,605105957914.251,33656012448.9347,-0.393904285707088,1.06471073699243,-1.4,2.9,0.0715410706497099,13.727230108778,63208.195037525,915504.088340348,3821597.871,12,0.0197265068144414,13.6832234072072,17112.8400979554,876089.389225321
"303","1","Female","30-34","BY",371622,NA,1.09861228866811,NA,3,11,NA,13.8068342867638,NA,991361.259021263,982797145888.225,NA,3684116.538,NA,13.7372026371046,NA,924679.654548032,855032463535.068,NA,NA,2.39789527279837,NA,11,NA,13.9545604260975,NA,1149181.4061062,4270610.925,41,NA,13.9273891535567,NA,1118377.07649637
"303","2","Female","30-34","BY",380795,0.125163142954006,1.22377543162212,0.4,3.4,13,0.0802472761789517,13.8870815629427,82833.1621239722,1074194.42114524,1153893654419.55,171096508531.323,4090478.646,0.244514114488311,13.9817167515929,256136.898925214,1180816.55347325,1394327732956.44,539295269421.368,-0.178691788743376,2.21920348405499,-1.8,9.2,0.120910111278732,14.0754705373763,147696.777693477,1296878.18379968,4938447.28,35,0.108167777504544,14.0355569310612,127757.439867881,1246134.51636426
"303","3","Female","30-34","BY",402299,-1.22377543162212,0,-2.4,1,4,-0.064238373739764,13.822843189203,-66834.8403359371,1007359.5808093,1014773325048.29,-139120329371.262,4052597.52,-0.108284248240107,13.8734325033528,-121184.270177117,1059632.28329613,1122820575803.37,-271507157153.068,-0.115069329784787,2.10413415427021,-1,8.2,0.312343114788696,14.387813652165,475466.046486747,1772344.23028643,7130123.115,33,0.136854668203913,14.1724115992651,182759.944955837,1428894.46132009
"303","4","Female","30-34","BY",409496,0.8754687373539,0.8754687373539,1.4,2.4,10,0.182414452949338,14.0052576421523,201584.217176518,1208943.79798582,1461545106688.37,446771781640.086,4950576.495,0.0955014246684041,13.9689339280212,106186.163801758,1165818.44709789,1359132651593.73,236312075790.36,0.413562318340784,2.51769647261099,4.2,12.4,-0.0726177736612392,14.3151958785037,-124141.696684147,1648202.53360228,6749323.447,51,0.0439292149076369,14.2163408141728,64169.347357023,1493063.80867712
"304","1","Female","35-39","BY",453094,NA,1.96009478404727,NA,7.1,32,NA,14.0974850935265,NA,1325744.96020693,1757599699514.08,NA,6006870.87,NA,14.11386928672,NA,1347645.14024244,1816147424019.07,NA,NA,3.08648663682246,NA,21.9,NA,14.4950801160571,NA,1973028.27536891,8939672.734,99,NA,14.438601209654,NA,1864682.2284529
"304","2","Female","35-39","BY",385069,-0.255346691808845,1.70474809223843,-1.6,5.5,21,0.197299050629049,14.2947841441556,289155.929503742,1614900.88971067,2607904883588.33,850305184074.248,6218482.707,0.171980186563655,14.2858494732836,252891.407418781,1600536.54766122,2561717240399.3,745569816380.236,-0.0907543632684642,2.99573227355399,-1.9,20,0.0353967587479911,14.5304768748051,71089.553383861,2044117.82875277,7871264.082,77,0.1562124879576,14.5948136976116,315270.385067191,2179952.6135201
"304","3","Female","35-39","BY",382609,0.0531098253139484,1.75785791755237,0.3,5.8,22,0.0443421017484056,14.339126245904,73219.4550799597,1688120.34479063,2849750298496.05,241845414907.722,6458900.37,-0.0680573016709474,14.2177921716127,-105304.196432621,1495232.3512286,2235719784160.61,-325997456238.692,0.081579986992423,3.07731226054641,1.7,21.7,0.14898477944018,14.6794616542453,328398.410541131,2372516.2392939,9077460.658,83,0.0544599133395334,14.6492736109512,122012.264413779,2301964.87793387
