"year","region","gender","agegroup","CVD_deaths","cancer_deaths","resp_deaths","overall_deaths","population","CVD_mort_100k","cancer_mort_100k","resp_mort_100k","overall_mort_100k","overall_avg_cost_case","overall_N","CVD_avg_cost_case","CVD_N","cancer_avg_cost_case","cancer_N","resp_avg_cost_case","resp_N","overall_costs_100k","CVD_costs_100k","cancer_costs_100k","resp_costs_100k","overall_hospcases_100k","CVD_hospcases_100k","cancer_hospcases_100k","resp_hospcases_100k","log_overall_costs_100k","log_CVD_costs_100k","log_cancer_costs_100k","log_resp_costs_100k","log_overall_mort_100k","log_CVD_mort_100k","log_cancer_mort_100k","log_resp_mort_100k","overall_costs_sum","CVD_costs_sum","cancer_costs_sum","resp_costs_sum","id"
"2007","HH","Male","<1",0,0,0,35,8418,0,0,0,415.8,1840.746,11500,3921.369,14,2715.351,12,1915.486,793,251468032.786885,652164.005702067,387077.83321454,18044433.3333333,136612.021857924,166.310287479211,142.551674982181,9420.28985507246,19.3428264332102,13.3880513517651,12.8663810712075,16.7083477925919,6.03020437542391,NA,NA,NA,21168579,54899.166,32584.212,1518980.398,"36"
"2007","HH","Male","1-14",1,3,0,18,107143,0.9,2.8,0,16.8,2020.77113012896,7677,2110.50033870968,62,3901.10567597765,179,1837.58353175041,1811,14479209.9959867,122127.456763391,651743.852608196,3106002.04959727,7165.19044641274,57.866589511214,167.066443911408,1690.26441298078,16.4882243851453,11.7128205059361,13.3874068996196,14.9488469425738,2.82137888640921,-0.105360515657826,1.02961941718116,NA,15513459.966,130851.021,698297.916,3327863.776,"37"
"2007","HH","Male","15-19",1,2,0,10,42017,2.4,4.8,0,23.8,2380.542,2473,3377.938,79,4815.524,80,2327.619,327,14011186.8196206,635116.981221886,916871.551990861,1811484.43011162,5885.71292572054,188.019135111978,190.399124164029,778.256420020468,16.4553666270465,13.3615644833046,13.7287226672625,14.409657194255,3.16968558067743,0.8754687373539,1.56861591791385,NA,5887080.366,266857.102,385241.92,761131.413,"38"
"2007","HH","Male","20-24",2,3,0,26,52846,3.8,5.7,0,49.2,2434.839,2849,3028.327,85,5098.782,86,2272.484,373,13126549.4285282,487090.404193316,829760.534382924,1603974.81739394,5391.13650985883,160.844718616357,162.737009423608,705.824471104719,16.3901474111718,13.0962050197306,13.6288924253533,14.2879953674063,3.89589362349826,1.33500106673234,1.7404661748405,NA,6936856.311,257407.795,438495.252,847636.532,"39"
"2007","HH","Male","25-29",0,1,0,19,68100,0,1.5,0,27.9,2481.212,3617,2880.909,142,3921.036,185,2571.508,426,13178478.4199706,600718.176211454,1065185.99118943,1608608.52863436,5311.30690161527,208.516886930984,271.659324522761,625.550660792952,16.3940956342415,13.3058811787648,13.8786599814924,14.2908800953368,3.32862668882732,NA,0.405465108108164,NA,8974543.804,409089.078,725391.66,1095462.408,"40"
"2007","HH","Male","30-34",1,6,0,39,70652,1.4,8.5,0,55.2,2607.347,3785,3190.112,199,4488.684,155,2335.577,478,13968193.9577082,898534.065560777,984750.636924645,1580147.49193229,5357.24395629282,281.662231783955,219.385155409613,676.555511521259,16.4522934428262,13.7085198982998,13.8001437276211,14.2730287499706,4.01096295328305,0.336472236621213,2.14006616349627,NA,9868808.395,634832.288,695746.02,1116405.806,"41"
"2007","HH","Male","35-39",5,7,0,61,80688,6.2,8.7,0,75.6,2649.333,5149,3258.688,418,4831.374,256,2696.406,482,16906374.69884,1688146.42078128,1532857.10886377,1610732.31707317,6381.37021614119,518.044814594487,317.271465397581,597.362680943883,16.6432013098856,14.3391416925452,14.2426439433751,14.2921994888703,4.32545628318549,1.82454929205105,2.16332302566054,NA,13641415.617,1362131.584,1236831.744,1299667.692,"42"
"2007","HH","Male","40-44",20,26,3,151,84029,23.8,30.9,3.6,179.7,2831.072,6455,3924.451,668,4341.39,338,2441.632,499,21747931.9758655,3119795.86571303,1746289.75710767,1449945.09990598,7681.87173475824,794.963643504028,402.242083090362,593.842601958847,16.895029229409,14.9532781299891,14.3730039564281,14.1870362515462,5.19128879378951,3.16968558067743,3.4307561839037,1.28093384546206,18274569.76,2621533.268,1467389.82,1218374.368,"43"
"2007","HH","Male","45-49",51,52,3,232,66571,76.6,78.1,4.5,348.5,3141.766,6980,4375.42,906,4714.025,613,2995.292,419,32941561.160265,5954740.83309549,4340774.99962446,1885246.35051299,10485.0460410689,1360.95296750837,920.821378678404,629.403193582791,17.3102456756485,15.5996982389337,15.2835634614767,14.4495690602524,5.85363823020058,4.33859707674655,4.35799005684564,1.50407739677627,21929526.68,3964130.52,2889697.325,1255027.348,"44"
"2007","HH","Male","50-54",49,91,7,282,51895,94.4,175.3,13.5,543.4,3432.132,6832,4692.417,1235,4594.892,715,3600.665,401,45184171.5463918,11167039.2041623,6330759.76490991,2782284.73841411,13165.044802004,2379.80537624049,1377.7820599287,772.714134309664,17.6262573964459,16.2284770691375,15.6609308129699,14.8387829964848,6.29784569699225,4.54754107315146,5.16649879192719,2.60268968544438,23448325.824,5795134.995,3285347.78,1443866.665,"45"
"2007","HH","Male","55-59",82,163,12,395,48609,168.7,335.3,24.7,812.6,3734.629,8846,4861.012,1794,5176.87,1192,3402.87,549,67963809.4468103,17940413.3555514,12694828.200539,3843271.06091465,18198.2760394166,3690.67456643831,2452.22078215968,1129.42047768932,18.0344859074467,16.7025664553301,16.3567052401848,15.161834400735,6.70023898355363,5.12812198955192,5.81502565347218,3.20680324363393,33036528.134,8720655.528,6170829.04,1868175.63,"46"
"2007","HH","Male","60-64",141,275,33,626,45982,306.6,598.1,71.8,1361.4,3951.288,11401,5254.082,2453,4811.198,1958,4005.531,751,97970150.2500979,28028931.2035144,20486985.5247706,6542024.66399896,24794.4847983994,5334.69618546388,4258.18798660345,1633.2477926145,18.4001734009534,17.148747791965,16.8353003900543,15.6937572571741,7.21626886101385,5.72554396643771,6.39375796405051,4.27388447605418,45048634.488,12888263.146,9420325.684,3008153.781,"47"
"2007","HH","Male","65-69",273,410,61,993,50808,537.3,807,120.1,1954.4,4030.683,15844,5330.704,3627,4475.108,2726,3762.263,1150,125693082.687766,38053974.5866793,24010282.6484018,8515592.91843804,31184.0655014958,7138.63958431743,5365.29680365297,2263.42308297906,18.6493536417182,17.4545160937597,16.9939927402398,15.9574095018847,7.57783851994353,6.28655659773478,6.69332366826995,4.78832472908594,63862141.452,19334463.408,12199144.408,4326602.45,"48"
"2007","HH","Male","70-74",326,400,76,1061,35058,929.9,1141,216.8,3026.4,4164.438,14142,5390.18,3610,4423.641,2224,3926.076,1022,167988710.69656,55503878.7152718,28062575.1155228,11445175.6289577,40338.8670203662,10297.2217468196,6343.77317587997,2915.16914826858,18.9394073368749,17.8319634630364,17.1499474001856,16.2530788567257,8.01512907331882,6.83507705348415,7.03966034986208,5.37897526956549,58893482.196,19458549.8,9838177.584,4012449.672,"49"
"2007","HH","Male","75-79",429,422,77,1167,22833,1878.9,1848.2,337.2,5111,4131.764,11161,5345.855,3010,4077.429,1521,3948.423,840,201964779.065388,70472664.7834275,27161430.8632243,14525797.3985022,48881.005562125,13182.6741996234,6661.41111549074,3678.8858231507,19.1236038791004,18.070735459026,17.1173085420073,16.4914367575432,8.53915035876828,7.53844177819948,7.52196747145394,5.8206762261277,46114618.004,16091023.55,6201769.509,3316675.32,"50"
"2007","HH","Male","80-84",507,351,91,1216,14346,3534.1,2446.7,634.3,8476.2,4189.43,8155,5148.342,2218,3973.413,893,4245.671,781,238148624.355221,79597257.4654956,24733429.5901297,23113544.200474,56845.1136205214,15460.7556113202,6224.7316325108,5444.02620939635,19.288405508815,18.19249019627,17.0236663112461,16.9559293326932,9.04501751514567,8.17021394902712,7.80249545682585,6.45252202863985,34164801.65,11419022.556,3548257.809,3315869.051,"51"
"2007","HH","Male","85-89",413,234,73,902,7056,5853.2,3316.3,1034.6,12783.4,3730.228,4494,4276.204,1180,4365.954,449,3588.407,435,237579997.619048,71512481.8594104,27782218.622449,22122407.1003401,63690.4761904762,16723.3560090703,6363.37868480726,6164.96598639456,19.286014956804,18.0853825638887,17.1399067561206,16.9121015487856,9.45590273323755,8.67474379921827,8.1066049826093,6.94177015756941,16763644.632,5045920.72,1960313.346,1560957.045,"52"
"2007","HH","Female","<1",1,0,0,22,7829,12.8,0,0,281,1726.182,10210,3619.244,11,6069.946,14,1975.972,507,225115828.586026,508515.570315494,1085441.86997062,12796242.2276153,130412.568655001,140.503257120961,178.822327244859,6475.92285093882,19.2321256214235,13.1392511140914,13.8974977154807,16.3646621098204,5.63835466933375,2.54944517092557,NA,NA,17624318.22,39811.684,84979.244,1001817.804,"53"
"2007","HH","Female","1-14",0,3,1,5,102041,0,2.9,1,4.9,2095.76917459016,6100,2686.32755,60,5833.12397560976,164,1966.79002308802,1386,12528485.574426,157955.775619604,937497.997863604,2671446.74395586,5977.98923961937,58.7998941601905,160.719710704521,1358.2775551004,16.3435154555952,11.9700703716877,13.7509699012123,14.7981307352967,1.58923520511658,NA,1.06471073699243,0,12784191.965,161179.653,956632.332,2725970.972,"54"
"2007","HH","Female","15-19",0,1,0,9,40724,0,2.5,0,22.1,2054.164,3410,3309.806,39,3183.87,47,2058.778,488,17200420.4891465,316968.947058246,367453.811020528,2467055.45624202,8373.44072291523,95.7666241037226,115.411059817307,1198.31057852863,16.6604443885283,12.6665590892543,12.8143529054382,14.7185358744814,3.09557760852371,NA,0.916290731874155,NA,7004699.24,129082.434,149641.89,1004683.664,"55"
"2007","HH","Female","20-24",3,3,0,11,56701,5.3,5.3,0,19.4,1967.154,6077,4266.913,90,5683.626,50,2256.129,443,21083216.9767729,677275.832877727,501192.747923317,1762694.03890584,10717.6240277949,158.727359305832,88.181866281018,781.291335249819,16.8639878780003,13.4258339030039,13.1247460324726,14.382353900605,2.96527306606928,1.66770682055808,1.66770682055808,NA,11954394.858,384022.17,284181.3,999465.147,"56"
"2007","HH","Female","25-29",2,4,1,20,71685,2.8,5.6,1.4,27.9,1984.17,9183,3520.898,137,3898.425,74,2197.947,470,25417637.037037,672892.552137825,402432.098765432,1441075.66436493,12810.2113412848,191.113901095069,103.229406430913,655.646230034177,17.0509538625613,13.4193409408105,12.9052816628901,14.180900381837,3.32862668882732,1.02961941718116,1.7227665977411,0.336472236621213,18220633.11,482363.026,288483.45,1033035.09,"57"
"2007","HH","Female","30-34",2,5,0,23,65903,3,7.6,0,34.9,2089.708,9645,3642.877,170,4725.131,183,2292.026,371,30583180.826366,939697.874148369,1312078.31661685,1290292.77271141,14635.1455927651,257.954873071029,277.680833952931,562.948575937363,17.2359607696146,13.7533136921023,14.087122939248,14.0703797061776,3.55248682920838,1.09861228866811,2.02814824729229,NA,20155233.66,619289.09,864698.973,850341.646,"58"
"2007","HH","Female","35-39",5,19,0,54,71713,7,26.5,0,75.3,2355.738,8918,3400.747,258,4567.898,353,2231.291,351,29295206.5650579,1223477.92729352,2248501.65799785,1092107.6248379,12435.681117789,359.767406188557,492.239900715351,489.451006093735,17.1929344621414,14.0172081210757,14.6257746225721,13.9036199879744,4.32148013480585,1.94591014905531,3.27714473299218,NA,21008471.484,877392.726,1612467.994,783183.141,"59"
"2007","HH","Female","40-44",12,33,1,70,75512,15.9,43.7,1.3,92.7,2731.2,7088,3690.285,487,4142.29,656,2324.347,304,25636647.9499947,2379977.74525903,3598556.83864816,935747.282551118,9386.58756224176,644.930607055832,868.73609492531,402.585019599534,17.0595334462905,14.6826016948724,15.0960434448999,13.7491007217295,4.52936847257181,2.76631910922619,3.77734810210154,0.262364264467491,19358745.6,1797168.795,2717342.24,706601.488,"60"
"2007","HH","Female","45-49",11,58,5,124,63330,17.4,91.6,7.9,195.8,2956.954,6821,3840.422,561,3565.113,924,2831.074,356,31848070.7942523,3401984.43391757,5201585.99715775,1591445.35607137,10770.5668719406,885.836096636665,1459.02415916627,562.13484920259,17.2764873665389,15.0398694763594,15.4644741365022,14.2801531902555,5.27709373009641,2.85647020622048,4.51743127168008,2.06686275947298,20169383.234,2154476.742,3294164.412,1007862.344,"61"
"2007","HH","Female","50-54",27,92,5,173,52616,51.3,174.8,9.5,328.8,3214.519,6946,3791.605,695,4229.91,1071,2741.738,368,42435854.0634028,5008296.85837008,8609992.41675536,1917590.81648168,13201.3075870458,1320.89098373118,2035.50250874259,699.407024479246,17.5635041775744,15.4266064668364,15.968433995655,14.466580173022,5.79544966318202,3.93769075217672,5.16364246322143,2.2512917986065,22328048.974,2635165.475,4530233.61,1008959.584,"62"
"2007","HH","Female","55-59",36,128,9,242,51402,70,249,17.5,470.8,3300.947,8028,3602.458,1022,4067.48,1279,3766.806,429,51554419.1198786,7162585.26127388,10120825.8822614,3143768.28528073,15618.0693358235,1988.24948445586,2488.23002995992,834.597875569044,17.758148489678,15.7843815437771,16.1301058274129,14.9609327292048,6.15443337538612,4.24849524204936,5.51745289646471,2.86220088092947,26500002.516,3681712.076,5202306.92,1615959.774,"63"
"2007","HH","Female","60-64",31,196,16,327,47682,65,411.1,33.6,685.8,3432.547,9573,3783.294,1417,3868.622,1672,3620.898,548,68914417.2455015,11243084.5979615,13565571.8803741,4161428.01057003,20076.7585252296,2971.77131831718,3506.56432196636,1149.28065097941,18.0483759629406,16.2352637952043,16.4230456617102,15.2413688451048,6.53058604002882,4.17438726989564,6.01883649390383,3.51452606696916,32859772.431,5360927.598,6468335.984,1984252.104,"64"
"2007","HH","Female","65-69",116,313,34,588,55835,207.8,560.6,60.9,1053.1,3678.484,14044,4105.757,2292,4181.086,2296,3959.337,697,92523738.3290051,16853935.7822155,17193110.8731083,4942523.30796096,25152.6820094923,4104.95209098236,4112.11605623713,1248.32094564341,18.3429758001425,16.6400947650672,16.6600193309166,15.41338654984,6.95949347438655,5.33657607866513,6.32900763873069,4.10923317471585,51660629.296,9410395.044,9599773.456,2759657.889,"65"
"2007","HH","Female","70-74",206,285,37,692,43867,469.6,649.7,84.3,1577.5,3795.624,14240,4323.878,2797,4144.27,1948,3328.753,684,123212633.095493,27569441.1881369,18403442.1318987,5190386.96970388,32461.759409123,6376.09136708688,4440.69573939408,1559.2586682472,18.6294221451662,17.1322185139566,16.7280482774692,15.4623188129992,7.36359659441537,6.15188126851389,6.47651071788649,4.43438186500781,54049685.76,12093886.766,8073037.96,2276867.052,"66"
"2007","HH","Female","75-79",351,369,65,1051,34607,1014.3,1066.3,187.8,3037,3913.966,14677,4270.233,3214,4615.813,1596,3574.793,771,165993235.42058,39658245.0429104,21287131.3549282,7964184.7111856,42410.4949865634,9287.13844019996,4611.78374317335,2227.87297367585,18.9274575950121,17.4958094300242,16.8736132863599,15.8904651371652,8.01862546504575,6.92195399838195,6.97194999102413,5.23537756677416,57445278.982,13724528.862,7366837.548,2756165.403,"67"
"2007","HH","Female","80-84",767,408,101,1694,30298,2531.5,1346.6,333.4,5591.1,3859.392,15623,4243.421,3815,4655.368,1159,3184.978,889,199007463.2517,53431418.294937,17808342.174401,9345321.2819328,51564.4597003103,12591.5902039739,3825.33500561093,2934.18707505446,19.1088528857629,17.7939094884991,16.695177566958,16.0503863783699,8.62893132675473,7.83656729140996,7.20533817611118,5.80934297031669,60295281.216,16188651.115,5395571.512,2831445.442,"68"
"2007","HH","Female","85-89",996,317,123,1830,18896,5271,1677.6,650.9,9684.6,3727.095,11317,3952.154,2889,4445.318,639,3279.743,682,223219380.371507,60424285.0656223,15032589.9767147,11837345.0783235,59890.9822184589,15288.950042337,3381.66807790008,3609.22946655377,19.2236656143234,17.9169016527192,16.5257310673571,16.2867699290264,9.17829227400729,8.56997537685521,7.42511947958771,6.47835602057834,42179534.115,11417772.906,2840558.202,2236784.726,"69"
"2007","HH","Female","90+",1346,199,161,2234,10691,12590,1861.4,1505.9,20896.1,3488.14179722436,6485,3604.29479640719,1670,3742.65544642857,224,2995.92683619048,525,211585441.539613,56301303.0586475,7841687.58769058,14712015.6112618,60658.4978018894,15620.6154709569,2095.22027873913,4910.67252829483,19.1701394537838,17.8462282377559,15.8749646226948,16.5041751063901,9.94731781766961,9.44065812703839,7.52908417175161,7.31714600509277,22620599.555,6019172.31,838354.82,1572861.589,"70"
"2007","NI","Male","<1",4,2,0,171,33642,11.9,5.9,0,508.3,2108.924,39578,3432.952,82,16163.88,18,2184.326,2709,248103543.404078,836757.814636466,864841.091492777,17589141.9475655,117644.610903038,243.742940372154,53.5045478865704,8052.43445692884,19.3293567307208,13.6372899583027,13.6703010597805,16.6827923348284,6.23107182445286,2.47653840011748,1.77495235091167,NA,83466994.072,281502.064,290949.84,5917339.134,"71"
"2007","NI","Male","1-14",4,15,1,75,581395,0.7,2.6,0.2,12.9,1980.05344085157,47254,2164.76157142857,581,4247.65550729614,1165,1800.09172825186,9656,16093266.2465277,216329.08315345,851145.721239433,2989651.73900704,8127.69287661573,99.932059959236,200.380120228072,1660.8329964998,16.5939114969083,12.284556060385,13.6543386281954,14.9106674633346,2.55722731136763,-0.356674943938732,0.955511445027436,-1.6094379124341,93565445.294,1257726.473,4948518.666,17381685.728,"72"
"2007","NI","Male","15-19",3,14,2,113,241970,1.2,5.8,0.8,46.7,2277.289,18180,2911.912,443,4217.722,639,2359.874,1174,17110019.432161,533114.442286234,1113825.82882175,1144973.3752118,7513.32809852461,183.08054717527,264.082324255073,485.184113733107,16.6551747815873,13.186491393583,13.923311339689,13.95089194161,3.84374416467485,0.182321556793955,1.75785791755237,-0.22314355131421,41401114.02,1289977.016,2695124.358,2770492.076,"73"
"2007","NI","Male","20-24",8,12,2,156,223816,3.6,5.4,0.9,69.7,2327.079,16157,2910.89,538,4702.114,335,2412.107,1143,16798895.2545841,699708.162061693,703796.060156557,1231832.53252672,7218.87621975194,240.376023161883,149.67651999857,510.68735032348,16.6368236835556,13.4584186157534,13.4642439058951,14.0240134824454,4.24420031776648,1.28093384546206,1.68639895357023,-0.105360515657826,37598615.403,1566058.82,1575208.19,2757038.301,"74"
"2007","NI","Male","25-29",12,15,2,147,222727,5.4,6.7,0.9,66,2379.377,14591,2727.265,639,5531.125,338,2434.352,951,15587463.4898328,782447.720752311,839377.466584653,1039419.896106,6551.06924620724,286.898310487727,151.755287863618,426.980114669528,16.5619775266955,13.5701823886243,13.6404157848521,13.8541733232878,4.18965474202643,1.68639895357023,1.90210752639692,-0.105360515657826,34717489.807,1742722.335,1869520.25,2315068.752,"75"
"2007","NI","Male","30-34",14,12,6,171,222656,6.3,5.4,2.7,76.8,2361.232,15542,2984.215,997,3876.052,429,2256.799,1009,16482047.5280253,1336259.68085297,746814.057559644,1022703.26916858,6980.27450416786,447.77594136246,192.673900546134,453.165421098017,16.6177823179335,14.1053849860869,13.5235715142,13.8379599433946,4.34120464015363,1.84054963339749,1.68639895357023,0.993251773010283,36698267.744,2975262.355,1662826.308,2277110.191,"76"
"2007","NI","Male","35-39",56,52,11,348,306878,18.2,16.9,3.6,113.4,2547.146,24172,3351.335,2014,4738.919,865,2431.878,1454,20063221.5773043,2199437.13462679,1335763.7025137,1152233.33441954,7876.74580778029,656.286863183415,281.870971526144,473.803922079784,16.8143989246777,14.603712037697,14.1050137480595,13.9572126469672,4.73092139129365,2.90142159408275,2.82731362192903,1.28093384546206,61569613.112,6749588.69,4099164.935,3535950.612,"77"
"2007","NI","Male","40-44",111,153,15,627,354438,31.3,43.2,4.2,176.9,2701.088,33194,3477.65,3661,4418.785,1722,2609.055,1626,25296360.7378441,3592074.39665047,2146820.53560848,1196915.51978061,9365.24864715409,1032.90279258996,485.839554449579,458.754422494202,17.0461710989972,15.0942404199521,14.5794984849222,13.9952584054251,5.17558460116574,3.44361809754611,3.76584049525006,1.43508452528932,89659915.072,12731676.65,7609147.77,4242323.43,"78"
"2007","NI","Male","45-49",259,274,31,1087,318768,81.3,86,9.7,341,2945.866,37492,3793.845,5815,4669.303,2511,2861.985,1688,34647896.9256638,6920772.68577774,3678104.39975154,1515531.88525824,11761.5318978066,1824.21071123827,787.720222858003,529.538724087738,17.3607475869721,15.7500379811548,15.1179080686678,14.23127701469,5.83188247728352,4.39814601655377,4.45434729625351,2.27212588550934,110446408.072,22061208.675,11724619.833,4831030.68,"79"
"2007","NI","Male","50-54",358,511,39,1431,270613,132.3,188.8,14.4,528.8,3195.517,40727,4140.058,7669,4622.159,4258,3167.471,1802,48092227.9635494,11732660.589846,7272803.97541877,2109204.93176603,15049.9052151966,2833.93628539649,1573.46468942734,665.895577817769,17.688631141221,16.2778870141638,15.7996524664043,14.5618216248521,6.27061028853748,4.88507207112091,5.2406882537114,2.66722820658195,130143820.859,31750104.802,19681153.022,5707782.742,"80"
"2007","NI","Male","55-59",512,845,81,2043,251075,203.9,336.5,32.3,813.7,3451.287,49695,4220.564,10915,4353.062,6823,3361.493,2387,68310945.9185502,18348085.6556806,11829509.9177537,3195811.52683461,19792.8905705466,4347.3065816987,2717.51468684656,950.711938663746,18.039580574051,16.7250358030816,16.2861078080257,14.9773516125508,6.70159174770261,5.31762967758041,5.81859814908478,3.47506723022861,171511707.465,46067456.06,29700942.026,8023883.791,"81"
"2007","NI","Male","60-64",815,1099,150,2694,205070,397.4,535.9,73.1,1313.7,3655.385,52107,4515.75,12210,4617.818,8057,3608.927,2791,92881038.764812,26887066.611401,18142955.8814064,4911744.89540157,25409.3724094212,5954.06446579217,3928.90232603501,1360.99868337641,18.3468300792364,17.1071559338378,16.713792937635,15.4071398124852,7.18060286247546,5.98494333011772,6.2839475765008,4.29182836675573,190471146.195,55137307.5,37205759.626,10072515.257,"82"
"2007","NI","Male","65-69",1508,1920,288,4741,255938,589.2,750.2,112.5,1852.4,3772.279,81290,4547.439,20594,4443.109,13255,3615.713,4839,119813611.073776,36590876.9959912,23010811.1319929,6836200.6450781,31761.5985121397,8046.48000687666,5178.98866131641,1890.69227703584,18.601447852165,17.4153095048959,16.951474712672,15.7377426740271,7.5242373746066,6.37876568458848,6.62033983764779,4.72295322164447,306648559.91,93649958.766,58893409.795,17496435.207,"83"
"2007","NI","Male","70-74",2023,1953,411,5412,183104,1104.8,1066.6,224.5,2955.7,3824.216,73217,4676.119,19621,4315.813,10896,3646.483,4971,152917261.704823,50108206.7562696,25682179.7710591,9899656.47555488,39986.5650122335,10715.7680880811,5950.71653268088,2714.85057672143,18.8454075599151,17.7296953601505,17.0613079152343,16.1080106150639,7.99149078841982,7.00741960209508,6.9722312981665,5.41387570718231,279997622.872,91750130.899,47025098.448,18126666.993,"84"
"2007","NI","Male","75-79",2646,2039,568,6467,123889,2135.8,1645.8,458.5,5220,3851.78,61726,4692.973,17178,4198.345,8030,3649.951,5083,191909670.979667,65071063.7699877,27212028.7919024,14975260.8649678,49823.6324451727,13865.6377886657,6481.60853667396,4102.86627545626,19.0725353556417,17.990990519424,17.1191696685056,16.5219101218453,8.56025268087669,7.66659656273745,7.40598186717161,6.12796029169652,237754972.28,80615890.194,33712710.35,18552700.933,"85"
"2007","NI","Male","80-84",2839,1507,610,6073,73086,3884.5,2062,834.6,8309.4,3523.694,41206,4140.537,11608,3895.782,4543,3253.047,3928,198666413.490956,65762736.3599048,24216043.6006896,17483469.6330351,56380.1548860247,15882.6587855403,6215.96475385163,5374.49032646471,19.1071376619863,18.0015639191589,17.0025259301731,16.6767664000872,9.02514268307673,8.26474955439047,7.63143166457691,6.72695256815745,145197334.964,48063353.496,17698537.626,12777968.616,"86"
"2007","NI","Male","85-89",2162,833,461,4303,31050,6963,2682.8,1484.7,13858.3,3330.08,20222,3840.333,5515,3736.093,1823,3191.242,2126,216878833.365539,68210745.5555556,21935257.7745572,21850500.7793881,65127.2141706924,17761.6747181965,5871.17552334944,6847.02093397746,19.1948493839699,18.0381126698681,16.9036058442598,16.8997343982084,9.53663961009848,8.84836569494255,7.89461630422558,7.30296801062595,67340877.76,21179436.495,6810897.539,6784580.492,"87"
"2007","NI","Female","<1",1,2,1,104,31649,3.2,6.3,3.2,328.6,1964.516,35026,5322.497,45,4316.088,33,2089.095,1701,217413306.632121,756777.038768997,450032.873076558,11228002.7647003,110670.163354292,142.184587190749,104.268697273216,5374.57739581029,19.1973107388377,13.5368239563666,13.0170759103596,16.2339214626965,5.79484120560317,1.16315080980568,1.84054963339749,1.16315080980568,68809137.416,239512.365,142430.904,3553550.595,"88"
"2007","NI","Female","1-14",4,21,1,69,552000,0.7,3.8,0.2,12.5,1944.50617094387,39317,2440.31267891683,517,3785.69786190918,1079,1877.07316944601,7076,13850027.0150362,228558.270833333,739994.201630435,2406190.17155797,7122.64492753623,93.6594202898551,195.471014492754,1281.88405797101,16.4437977411398,12.3395464713936,13.5143976295151,14.693555212941,2.52572864430826,-0.356674943938732,1.33500106673234,-1.6094379124341,76452149.123,1261641.655,4084767.993,13282169.747,"89"
"2007","NI","Female","15-19",5,12,0,51,228700,2.2,5.3,0,22.3,1843.218,23818,2446.42,522,3886.029,277,1878.138,1508,19196224.8902492,558387.074770442,470673.385658067,1238404.94271972,10414.5168342807,228.246611281154,121.119370354176,659.379099256668,16.7702241973662,13.2328076832613,13.0619196837428,14.0293347730239,3.10458667846607,0.78845736036427,1.66770682055808,NA,43901766.324,1277031.24,1076430.033,2832232.104,"90"
"2007","NI","Female","20-24",4,8,0,64,215488,1.9,3.7,0,29.7,1844.638,29353,2967.471,483,5040.622,211,2086.351,1119,25126995.105992,665136.106418919,493564.023054648,1083413.81840288,13621.6401841402,224.142411642412,97.9172854172854,519.286456786457,17.0394533283946,13.4077469700023,13.1094078620747,13.8956275567885,3.39114704580865,0.641853886172395,1.30833281965018,NA,54145659.214,1433288.493,1063571.242,2334626.769,"91"
"2007","NI","Female","25-29",4,12,1,61,218638,1.8,5.5,0.5,27.9,1863.888,36884,2852.851,528,4813.486,318,2060.88,871,31443593.9736002,688949.463496739,700101.788344204,821003.887704791,16869.8945288559,241.495074049342,145.445896870626,398.375396774577,17.2637058311296,13.4429231996958,13.4589810153745,13.618283123752,3.32862668882732,0.587786664902119,1.70474809223843,-0.693147180559945,68747644.992,1506305.328,1530688.548,1795026.48,"92"
"2007","NI","Female","30-34",9,24,2,76,220290,4.1,10.9,0.9,34.5,1985.009,37765,2784.13,734,4134.123,619,2272.661,899,34029626.8033047,927664.179036724,1161660.60057197,927469.353579373,17143.3110899269,333.197149212402,280.99323618866,408.098415724726,17.3427420797201,13.7404250702374,13.9653610916058,13.7402150309549,3.54095932403731,1.41098697371026,2.3887627892351,-0.105360515657826,74963864.885,2043551.42,2559022.137,2043122.239,"93"
"2007","NI","Female","35-39",27,60,2,180,3e+05,9,20,0.7,60,2284.222,36552,3096.604,1517,4743.731,1258,2287.816,1110,27830960.848,1565849.42266667,1989204.53266667,846491.92,12184,505.666666666667,419.333333333333,370,17.1416596585259,14.2639389968017,14.5032453844581,13.6488559353237,4.0943445622221,2.19722457733622,2.99573227355399,-0.356674943938732,83492882.544,4697548.268,5967613.598,2539475.76,"94"
"2007","NI","Female","40-44",44,161,7,331,338792,13,47.5,2.1,97.7,2652.279,34108,3293.315,2408,4188.662,2250,2572.585,1258,26701909.174951,2340758.49488772,2781792.22059553,955250.39847458,10067.5340621975,710.760584665518,664.124300455737,371.319275543696,17.100245625494,14.6659855779253,14.838605961615,13.7697287824507,4.58190155904874,2.56494935746154,3.8607297110406,0.741937344729377,90463932.132,7930302.52,9424489.5,3236311.93,"95"
"2007","NI","Female","45-49",73,256,19,527,309272,23.6,82.8,6.1,170.4,2872.295,35136,3290.97,3214,4490.132,3235,2673.51,1281,32631779.5080059,3420024.30869914,4696699.67536667,1107363.84477095,11360.8732765979,1039.2146718746,1046.00481129879,414.198504875967,17.3007972030312,15.0451582168203,15.3623706232942,13.917492834085,5.13814861439522,3.16124671203156,4.41642806139121,1.80828877117927,100920957.12,10577177.58,14525577.02,3424766.31,"96"
